baitID	intscore	rank	SIP
289320	223.590039869624	12833	0
612595	223.592850357954	12834	0
771943	223.599332994175	12835	0
397267	223.686678896439	12836	0
598612	223.736315261606	12837	0
618304	223.752911335761	12838	0
619530	223.803731013435	12839	0
25594	223.817356294456	12840	0
182280	223.869925430295	12841	0
145320	224.023958851278	12842	0
236431	224.102995501522	12843	0
289516	224.332525893761	12844	0
388689	224.424589742337	12845	0
567150	224.516321618143	12846	0
158498	224.83763595596	12847	0
42688	225.138183637086	12848	0
273011	225.171772511048	12849	0
184759	225.217265199818	12850	0
289427	225.2390519111	12851	0
415018	225.28197296845	12852	0
123208	225.334239731085	12853	0
645008	225.336983325204	12854	0
36026	225.404119055707	12855	0
210671	225.558395081907	12856	0
143561	225.562198948087	12857	0
784949	225.621890800343	12858	0
674605	225.905299233066	12859	0
327633	225.942088968322	12860	0
41995	225.97175213895	12861	0
745923	226.066247055797	12862	0
375143	226.199128998466	12863	0
517800	226.288222587868	12864	0
772400	226.295182085282	12865	0
357363	226.412544353858	12866	0
38151	226.459136143122	12867	0
73986	226.475264603662	12868	0
45564	226.540528727539	12869	0
57863	226.540942502557	12870	0
539522	226.623755269027	12871	0
671346	226.652042339682	12872	0
234499	226.838401911396	12873	0
516913	227.025657085943	12874	0
210703	227.050664352476	12875	0
337984	227.157318923819	12876	0
728887	227.219115908042	12877	0
242055	227.225029141973	12878	0
618397	227.235585887835	12879	0
730868	227.309476838603	12880	0
741283	227.483603534906	12881	0
242719	227.59562777676	12882	0
98573	227.683514976279	12883	0
225735	227.703728997196	12884	0
479278	227.801237000544	12885	0
596891	227.807865379932	12886	0
582906	228.121619274358	12887	0
287442	228.383363836532	12888	0
164312	228.604885889151	12889	0
57853	228.615936516972	12890	0
44253	229.326359843517	12891	0
548745	229.590857868633	12892	0
492101	229.6453137607	12893	0
512570	229.646505832169	12894	0
348223	229.696919338661	12895	0
223135	229.821271560944	12896	0
752198	229.940852970693	12897	0
684226	230.024657516893	12898	0
120638	230.048267062358	12899	0
529551	230.057469298055	12900	0
501128	230.062019881221	12901	0
541126	230.152678260502	12902	0
36357	230.250252178241	12903	0
374631	230.25221176172	12904	0
676460	230.36120921472	12905	0
668485	230.382306330289	12906	0
14686	230.420055631898	12907	0
618804	230.550932229382	12908	0
684583	230.569416759912	12909	0
35754	230.674560844249	12910	0
241590	230.740946777582	12911	0
188924	230.831351102417	12912	0
60190	230.846660358657	12913	0
78047	231.123820244775	12914	0
36637	231.127060065726	12915	0
273072	231.189486626208	12916	0
234537	231.191120162737	12917	0
146222	231.485950113496	12918	0
638944	231.598372851748	12919	0
143562	231.676397986227	12920	0
604550	231.693613601258	12921	0
388741	231.801159426717	12922	0
143514	231.858940621951	12923	0
374592	231.923764739737	12924	0
710558	231.940486216139	12925	0
569080	232.072030742029	12926	0
782009	232.168115879564	12927	0
157614	232.204873918452	12928	0
447086	232.295732946115	12929	0
470327	232.417465142378	12930	0
219768	232.424309345212	12931	0
63297	232.522000260438	12932	0
699242	232.541501310118	12933	0
265962	232.815648439645	12934	0
365734	232.842105042781	12935	0
448268	232.945249562937	12936	0
252203	233.165088470527	12937	0
25445	233.198235268099	12938	0
751373	233.224855082829	12939	0
53527	234.143093635861	12940	0
334770	234.456500711054	12941	0
5691	234.544111876805	12942	0
635039	234.550259455008	12943	0
49625	234.611795226211	12944	0
362607	234.886626210421	12945	0
332891	234.942825792709	12946	0
622308	235.063306164292	12947	0
27180	235.262061739586	12948	0
579934	235.276891573814	12949	0
293159	235.282175212685	12950	0
105491	235.482570291835	12951	0
294576	235.48266638143	12952	0
698757	235.501792333894	12953	0
694986	235.596355019737	12954	0
480306	235.682396054475	12955	0
598913	235.718575290557	12956	0
120641	235.914332682422	12957	0
34276	235.938541624945	12958	0
700493	235.959890549447	12959	0
158476	236.385453719191	12960	0
414318	236.443764949349	12961	0
112443	236.462084126057	12962	0
452184	236.467713980501	12963	0
7930	236.504569028243	12964	0
636962	236.524227350894	12965	0
10286	236.591310014621	12966	0
565619	236.753152019627	12967	0
566406	236.986025246597	12968	0
674814	237.007636513753	12969	0
774516	237.161321485438	12970	0
156164	237.170092339023	12971	0
143619	237.218026954141	12972	0
336539	237.349521945208	12973	0
522672	237.692291935354	12974	0
175153	237.715803432573	12975	0
327596	237.75807445648	12976	0
622275	237.92446602266	12977	0
85588	237.932465940523	12978	0
642910	237.962849726194	12979	0
289221	238.123153973969	12980	0
283611	238.155501733977	12981	0
718371	238.307226764114	12982	0
535705	238.415223618341	12983	0
176678	238.534128512463	12984	0
278870	238.534873025888	12985	0
557473	238.561142028808	12986	0
352744	238.614753301302	12987	0
302835	238.665532552225	12988	0
112507	238.818266948168	12989	0
291615	239.051070320484	12990	0
182900	239.053322091387	12991	0
283346	239.056559410747	12992	0
223215	239.064558002729	12993	0
253942	239.182569563921	12994	0
190649	239.25129474586	12995	0
35775	239.327619864758	12996	0
